game_id_x,platform_id_x,title_category,title_category_id,normilized_title_id,normalized_title,developer_id,game_id_str,Label,year,working_index,number_of_projects_been,changing_title,changing_poitions
"3,538",9,Thanks,19,47,Special Thanks,"59,386",3538,Mario Golf,1999.0,18385,3.0,3.0,3.0
"3,546",9,Other,8,71,Other,"59,386",3546,Super Smash Bros.,1999.0,18754,4.0,2.0,3.0
"6,521",9,Creative Services,6,24,Packaging,"59,386",6521,Mario Party 2,1999.0,22807,0.0,1.0,3.0
"6,521",9,Creative Services,6,26,Documentation / Manual,"59,386",6521,Mario Party 2,1999.0,22809,5.0,2.0,3.0
"4,378",11,Production,5,83,Project Coordinator,"59,386",4378,Super Mario Bros. Deluxe,1999.0,72096,6.0,2.0,3.0
"22,906",11,Thanks,19,47,Special Thanks,"59,386",22906,Mickey's Racing Adventure,1999.0,120005,7.0,3.0,3.0
"21,319",11,Localization,13,184,Co-ordinator,"59,386",21319,Mario Golf,1999.0,124604,8.0,3.0,4.0
"6,213",9,Creative Services,6,24,Packaging,"59,386",6213,Excitebike 64,2000.0,12019,0.0,1.0,3.0
"6,213",9,Creative Services,6,26,Documentation / Manual,"59,386",6213,Excitebike 64,2000.0,12021,9.0,2.0,3.0
"3,548",9,Localization,13,72,Documents,"59,386",3548,Mario Tennis,2000.0,18952,10.0,3.0,3.0
"5,498",9,Localization,13,72,Documents,"59,386",5498,Paper Mario,2000.0,33107,11.0,3.0,3.0
"15,945",11,Localization,13,72,Documents,"59,386",15945,Mario Tennis,2000.0,45106,12.0,3.0,3.0
"13,875",11,Thanks,19,47,Special Thanks,"59,386",13875,Warlocked,2000.0,56624,13.0,3.0,3.0
"9,233",9,Localization,13,72,Documents,"59,386",9233,Pokémon Stadium 2,2000.0,67351,14.0,3.0,3.0
"20,578",9,Localization,13,196,Producer,"59,386",20578,Kirby 64: The Crystal Shards,2000.0,123882,0.0,2.0,3.0
"9,096",11,Creative Services,6,26,Documentation / Manual,"59,387",9096,Ken Griffey Jr.'s Slugfest,1999.0,7450,2.0,1.0,3.0
"6,521",9,Creative Services,6,24,Packaging,"59,387",6521,Mario Party 2,1999.0,22811,3.0,1.0,3.0
"6,213",9,Creative Services,6,24,Packaging,"59,387",6213,Excitebike 64,2000.0,12023,0.0,1.0,3.0
"6,213",9,Creative Services,6,26,Documentation / Manual,"59,387",6213,Excitebike 64,2000.0,12025,4.0,1.0,3.0
"19,275",44,Creative Services,6,26,Documentation / Manual,"59,387",19275,Nintendogs,2005.0,49210,5.0,1.0,3.0
"22,519",44,Creative Services,6,24,Packaging,"59,387",22519,Big Brain Academy,2005.0,104937,6.0,1.0,3.0
"25,099",82,Creative Services,6,24,Packaging,"59,387",25099,Wii Sports,2006.0,106596,7.0,1.0,3.0
"25,416",82,Creative Services,6,24,Packaging,"59,387",25416,Wii Play,2006.0,122541,8.0,2.0,3.0
"36,677",44,Design,1,203,Design Manager,"59,387",36677,Mystery Case Files: MillionHeir,2008.0,87979,9.0,1.0,4.0
"34,974",44,Design,1,203,Design Manager,"59,387",34974,0,2008.0,121316,0.0,1.0,3.0
"5,426",11,Quality Assurance,9,23,Tester,"59,388",5426,Pokémon Silver,1999.0,1644,2.0,1.0,3.0
"5,515",11,Quality Assurance,9,23,Tester,"59,388",5515,Pokémon Gold,1999.0,2624,3.0,1.0,3.0
"6,213",9,Quality Assurance,9,23,Tester,"59,388",6213,Excitebike 64,2000.0,12027,4.0,1.0,3.0
"9,233",9,Quality Assurance,9,23,Tester,"59,388",9233,Pokémon Stadium 2,2000.0,67358,5.0,1.0,3.0
"21,570",9,Quality Assurance,9,23,Tester,"59,388",21570,StarCraft 64,2000.0,86034,6.0,2.0,3.0
"11,232",14,Thanks,19,47,Special Thanks,"59,388",11232,1080° Avalanche,2003.0,12160,7.0,2.0,3.0
"10,019",14,Quality Assurance,9,23,Tester,"59,388",10019,Mario Golf: Toadstool Tour,2003.0,24583,8.0,1.0,3.0
"11,200",12,Quality Assurance,9,23,Tester,"59,388",11200,Fire Emblem,2003.0,40063,9.0,1.0,3.0
"13,829",12,Quality Assurance,9,23,Tester,"59,388",13829,Mario vs. Donkey Kong,2004.0,12532,10.0,2.0,3.0
"21,283",12,Localization,13,183,Tester,"59,388",21283,Mario Tennis: Power Tour,2005.0,88783,11.0,3.0,4.0
"21,787",44,Quality Assurance,9,23,Tester,"59,388",21787,Metroid Prime: Hunters,2006.0,101957,12.0,1.0,3.0
"23,822",44,Quality Assurance,9,23,Tester,"59,388",23822,Mario vs. Donkey Kong 2: March of the Minis,2006.0,105825,13.0,1.0,3.0
"30,522",44,Quality Assurance,9,23,Tester,"59,388",30522,"Legend of Zelda: Phantom Hourglass, The",2007.0,115678,14.0,1.0,3.0
"33,378",82,Quality Assurance,9,23,Tester,"59,388",33378,Super Smash Bros.: Brawl,2008.0,81996,0.0,1.0,2.0
"11,147",11,Quality Assurance,9,23,Tester,"59,389",11147,Crystalis,1990.0,12782,2.0,1.0,3.0
"6,587",15,Quality Assurance,9,23,Tester,"59,389",6587,Donkey Kong Country 2: Diddy's Kong Quest,1995.0,54584,3.0,1.0,3.0
"3,587",9,Quality Assurance,9,23,Tester,"59,389",3587,Cruis'n USA,1996.0,36,4.0,1.0,3.0
"6,133",9,Quality Assurance,9,50,Technical / Compatibility Testing,"59,389",6133,Killer Instinct Gold,1996.0,2971,5.0,1.0,3.0
"6,588",15,Quality Assurance,9,23,Tester,"59,389",6588,Donkey Kong Country 3: Dixie Kong's Double Trouble!,1996.0,6522,6.0,1.0,3.0
"3,528",9,Quality Assurance,9,23,Tester,"59,389",3528,GoldenEye 007,1997.0,618,7.0,1.0,3.0
"3,623",9,Quality Assurance,9,23,Tester,"59,389",3623,Blast Corps,1997.0,4094,8.0,1.0,3.0
"3,761",9,Quality Assurance,9,23,Tester,"59,389",3761,Tetrisphere,1997.0,7504,9.0,1.0,3.0
"5,599",10,Quality Assurance,9,23,Tester,"59,389",5599,Donkey Kong Land III,1997.0,54001,0.0,1.0,3.0
"5,599",11,Quality Assurance,9,23,Tester,"59,389",5599,Donkey Kong Land III,1997.0,54003,10.0,1.0,3.0
276,9,Quality Assurance,9,23,Tester,"59,389",276,Star Wars: Episode I - Racer,1999.0,10208,0.0,1.0,3.0
276,11,Quality Assurance,9,23,Tester,"59,389",276,Star Wars: Episode I - Racer,1999.0,10211,11.0,1.0,3.0
"3,763",9,Quality Assurance,9,23,Tester,"59,389",3763,"New Tetris, The",1999.0,13994,12.0,1.0,3.0
"22,906",11,Quality Assurance,9,23,Tester,"59,389",22906,Mickey's Racing Adventure,1999.0,120008,13.0,1.0,3.0
"6,213",9,Quality Assurance,9,23,Tester,"59,389",6213,Excitebike 64,2000.0,12029,14.0,2.0,3.0
"5,197",11,Thanks,19,47,Special Thanks,"59,389",5197,Disney's The Little Mermaid II: Pinball Frenzy,2000.0,13425,15.0,2.0,3.0
"4,034",9,Quality Assurance,9,23,Tester,"59,389",4034,Perfect Dark,2000.0,15357,16.0,1.0,3.0
"5,107",11,Quality Assurance,9,79,Manager,"59,389",5107,Walt Disney's Alice in Wonderland,2000.0,32795,17.0,1.0,3.0
"21,570",9,Quality Assurance,9,23,Tester,"59,389",21570,StarCraft 64,2000.0,86035,18.0,2.0,3.0
"5,495",14,Thanks,19,47,Special Thanks,"59,389",5495,Wave Race: Blue Storm,2001.0,2205,19.0,3.0,3.0
"11,232",14,Thanks,19,47,Special Thanks,"59,389",11232,1080° Avalanche,2003.0,12163,20.0,3.0,3.0
"11,192",14,Production,5,83,Project Coordinator,"59,389",11192,0,2003.0,56796,21.0,2.0,3.0
"14,717",14,Marketing,11,85,Product / Brand Manager,"59,389",14717,Pikmin 2,2004.0,42719,22.0,2.0,3.0
"25,505",44,Other,8,139,Licensing,"59,389",25505,Elite Beat Agents,2006.0,114368,23.0,1.0,4.0
"36,677",44,Other,8,148,Business Development,"59,389",36677,Mystery Case Files: MillionHeir,2008.0,87980,0.0,1.0,3.0
"3,792",9,Thanks,19,47,Special Thanks,"59,390",3792,Jet Force Gemini,1999.0,53408,2.0,2.0,3.0
"4,599",9,Quality Assurance,9,23,Tester,"59,390",4599,Donkey Kong 64,1999.0,72466,3.0,1.0,3.0
"6,213",9,Quality Assurance,9,23,Tester,"59,390",6213,Excitebike 64,2000.0,12031,0.0,1.0,2.0
"5,199",12,Thanks,19,47,Special Thanks,"59,391",5199,Donkey Kong Country,1994.0,5167,2.0,2.0,3.0
338,9,Quality Assurance,9,23,Tester,"59,391",338,Command & Conquer,1995.0,3746,3.0,2.0,3.0
"6,587",12,Thanks,19,47,Special Thanks,"59,391",6587,Donkey Kong Country 2: Diddy's Kong Quest,1995.0,54593,4.0,2.0,3.0
"3,589",9,Quality Assurance,9,23,Tester,"59,391",3589,Cruis'n World,1997.0,53228,5.0,2.0,3.0
276,11,Other,8,37,Unknown,"59,391",276,Star Wars: Episode I - Racer,1999.0,10214,6.0,2.0,3.0
"6,869",9,Design,1,20,Designer,"59,391",6869,Pokémon Puzzle League,2000.0,3037,7.0,2.0,3.0
"6,213",9,Quality Assurance,9,23,Tester,"59,391",6213,Excitebike 64,2000.0,12033,8.0,2.0,3.0
"5,197",11,Thanks,19,47,Special Thanks,"59,391",5197,Disney's The Little Mermaid II: Pinball Frenzy,2000.0,13426,9.0,2.0,3.0
"7,783",14,Quality Assurance,9,23,Tester,"59,391",7783,Metroid Prime,2002.0,8465,10.0,1.0,3.0
"10,019",14,Quality Assurance,9,23,Tester,"59,391",10019,Mario Golf: Toadstool Tour,2003.0,24586,11.0,1.0,3.0
"13,829",12,Quality Assurance,9,23,Tester,"59,391",13829,Mario vs. Donkey Kong,2004.0,12535,12.0,1.0,3.0
"15,574",14,Quality Assurance,9,23,Tester,"59,391",15574,Metroid Prime 2: Echoes,2004.0,13006,13.0,1.0,3.0
"15,616",14,Quality Assurance,9,23,Tester,"59,391",15616,Mario Power Tennis,2004.0,26547,14.0,1.0,3.0
"18,683",14,Quality Assurance,9,23,Tester,"59,391",18683,Custom Robo,2004.0,46162,15.0,1.0,3.0
"19,445",44,Quality Assurance,9,23,Tester,"59,391",19445,Trace Memory,2005.0,51502,16.0,1.0,3.0
"23,278",12,Quality Assurance,9,23,Tester,"59,391",23278,Mario Party Advance,2005.0,105251,17.0,2.0,3.0
"26,746",44,Thanks,19,47,Special Thanks,"59,391",26746,Diddy Kong Racing DS,2007.0,99313,18.0,2.0,3.0
"36,527",82,Quality Assurance,9,23,Tester,"59,391",36527,0,2008.0,98438,0.0,1.0,2.0
"3,528",9,Quality Assurance,9,23,Tester,"59,392",3528,GoldenEye 007,1997.0,621,2.0,1.0,3.0
"3,761",9,Quality Assurance,9,23,Tester,"59,392",3761,Tetrisphere,1997.0,7505,3.0,1.0,3.0
"5,599",10,Quality Assurance,9,23,Tester,"59,392",5599,Donkey Kong Land III,1997.0,54005,0.0,1.0,3.0
"5,599",11,Quality Assurance,9,23,Tester,"59,392",5599,Donkey Kong Land III,1997.0,54007,4.0,1.0,3.0
"6,213",9,Quality Assurance,9,23,Tester,"59,392",6213,Excitebike 64,2000.0,12035,5.0,1.0,3.0
"21,570",9,Quality Assurance,9,23,Tester,"59,392",21570,StarCraft 64,2000.0,86036,0.0,1.0,2.0
338,9,Quality Assurance,9,23,Tester,"59,393",338,Command & Conquer,1995.0,3747,0.0,2.0,3.0
338,9,Thanks,19,47,Special Thanks,"59,393",338,Command & Conquer,1995.0,3748,2.0,3.0,3.0
"5,053",10,Business,14,84,President,"59,393",5053,Pokémon Yellow: Special Pikachu Edition,1998.0,76701,3.0,3.0,3.0
"5,426",11,Quality Assurance,9,23,Tester,"59,393",5426,Pokémon Silver,1999.0,1652,4.0,1.0,3.0
"5,515",11,Quality Assurance,9,23,Tester,"59,393",5515,Pokémon Gold,1999.0,2630,5.0,2.0,3.0
276,11,Other,8,37,Unknown,"59,393",276,Star Wars: Episode I - Racer,1999.0,10217,6.0,2.0,3.0
"6,525",9,Quality Assurance,9,23,Tester,"59,393",6525,Pokémon Stadium,1999.0,73778,7.0,1.0,3.0
"6,213",9,Quality Assurance,9,23,Tester,"59,393",6213,Excitebike 64,2000.0,12037,8.0,1.0,3.0
"9,233",9,Quality Assurance,9,23,Tester,"59,393",9233,Pokémon Stadium 2,2000.0,67365,9.0,2.0,3.0
"23,113",9,Thanks,19,47,Special Thanks,"59,393",23113,Mickey's Speedway USA,2000.0,88180,10.0,2.0,3.0
"4,941",12,Quality Assurance,9,80,Project Lead,"59,393",4941,Mario Kart Super Circuit,2001.0,32594,11.0,2.0,3.0
"7,256",14,Creative Services,6,25,Coordinator,"59,393",7256,Animal Crossing,2001.0,35531,12.0,2.0,3.0
"23,048",11,Thanks,19,47,Special Thanks,"59,393",23048,Mickey's Speedway USA,2001.0,85928,13.0,2.0,3.0
"7,777",14,Quality Assurance,9,23,Tester,"59,393",7777,Mario Party 4,2002.0,36333,14.0,1.0,3.0
"12,246",14,Quality Assurance,9,79,Manager,"59,393",12246,"WarioWare, Inc.: Mega Party Game$",2003.0,25878,15.0,1.0,3.0
"15,574",14,Quality Assurance,9,80,Project Lead,"59,393",15574,Metroid Prime 2: Echoes,2004.0,13010,16.0,1.0,3.0
"15,616",14,Quality Assurance,9,23,Tester,"59,393",15616,Mario Power Tennis,2004.0,26552,17.0,1.0,3.0
"18,021",12,Quality Assurance,9,23,Tester,"59,393",18021,WarioWare Twisted!,2004.0,28935,18.0,1.0,3.0
"12,061",12,Quality Assurance,9,23,Tester,"59,393",12061,Metroid: Zero Mission,2004.0,40297,19.0,1.0,3.0
"15,812",14,Quality Assurance,9,23,Tester,"59,393",15812,Mario Party 6,2004.0,44752,20.0,2.0,3.0
"19,895",14,Thanks,19,47,Special Thanks,"59,393",19895,Pokémon XD: Gale of Darkness,2005.0,14346,21.0,2.0,3.0
"19,059",14,Quality Assurance,9,23,Tester,"59,393",19059,Mario Superstar Baseball,2005.0,29719,22.0,1.0,3.0
"17,644",14,Quality Assurance,9,23,Tester,"59,393",17644,Star Fox Assault,2005.0,45331,23.0,2.0,3.0
"21,283",12,Localization,13,183,Tester,"59,393",21283,Mario Tennis: Power Tour,2005.0,88788,24.0,3.0,4.0
"23,284",14,Quality Assurance,9,23,Tester,"59,393",23284,Odama,2006.0,105480,0.0,1.0,2.0
"3,589",9,Quality Assurance,9,23,Tester,"59,394",3589,Cruis'n World,1997.0,53229,2.0,1.0,3.0
"6,213",9,Quality Assurance,9,23,Tester,"59,394",6213,Excitebike 64,2000.0,12039,3.0,2.0,3.0
"5,107",11,Thanks,19,47,Special Thanks,"59,394",5107,Walt Disney's Alice in Wonderland,2000.0,32796,4.0,2.0,3.0
"15,574",14,Quality Assurance,9,23,Tester,"59,394",15574,Metroid Prime 2: Echoes,2004.0,13014,5.0,1.0,3.0
"15,616",14,Quality Assurance,9,23,Tester,"59,394",15616,Mario Power Tennis,2004.0,26557,6.0,1.0,3.0
"21,787",44,Quality Assurance,9,23,Tester,"59,394",21787,Metroid Prime: Hunters,2006.0,101963,7.0,1.0,3.0
"36,527",82,Quality Assurance,9,23,Tester,"59,394",36527,0,2008.0,98442,8.0,1.0,3.0
"41,524",82,Quality Assurance,9,221,Additional Support,"59,394",41524,Punch-Out!!,2009.0,87341,0.0,1.0,2.0
"11,147",11,Production,5,60,Project Director / Leader / Manager,"59,395",11147,Crystalis,1990.0,12783,2.0,2.0,3.0
338,9,Thanks,19,47,Special Thanks,"59,395",338,Command & Conquer,1995.0,3749,3.0,3.0,3.0
"4,287",15,Thanks,19,47,Special Thanks,"59,395",4287,Killer Instinct,1995.0,53706,4.0,3.0,3.0
"6,587",15,Thanks,19,47,Special Thanks,"59,395",6587,Donkey Kong Country 2: Diddy's Kong Quest,1995.0,54602,5.0,3.0,3.0
"3,587",9,Thanks,19,47,Special Thanks,"59,395",3587,Cruis'n USA,1996.0,38,6.0,3.0,3.0
"6,133",9,Thanks,19,47,Special Thanks,"59,395",6133,Killer Instinct Gold,1996.0,2972,7.0,3.0,3.0
"6,588",15,Thanks,19,47,Special Thanks,"59,395",6588,Donkey Kong Country 3: Dixie Kong's Double Trouble!,1996.0,6530,8.0,3.0,3.0
"3,528",9,Thanks,19,47,Special Thanks,"59,395",3528,GoldenEye 007,1997.0,624,9.0,3.0,3.0
"3,582",9,Thanks,19,47,Special Thanks,"59,395",3582,Diddy Kong Racing,1997.0,3970,10.0,3.0,3.0
"3,623",9,Thanks,19,47,Special Thanks,"59,395",3623,Blast Corps,1997.0,4096,11.0,3.0,3.0
"3,761",9,Thanks,19,47,Special Thanks,"59,395",3761,Tetrisphere,1997.0,7506,12.0,3.0,3.0
"3,589",9,Thanks,19,47,Special Thanks,"59,395",3589,Cruis'n World,1997.0,53230,13.0,3.0,3.0
"5,599",10,Thanks,19,47,Special Thanks,"59,395",5599,Donkey Kong Land III,1997.0,54009,0.0,3.0,3.0
"5,599",11,Thanks,19,47,Special Thanks,"59,395",5599,Donkey Kong Land III,1997.0,54011,14.0,3.0,3.0
"3,583",9,Thanks,19,47,Special Thanks,"59,395",3583,Banjo-Kazooie,1998.0,13651,0.0,3.0,3.0
"3,583",69,Thanks,19,47,Special Thanks,"59,395",3583,Banjo-Kazooie,1998.0,13654,15.0,3.0,3.0
"9,039",10,Thanks,19,47,Special Thanks,"59,395",9039,James Bond 007,1998.0,56688,16.0,3.0,3.0
"9,096",11,Thanks,19,47,Special Thanks,"59,395",9096,Ken Griffey Jr.'s Slugfest,1999.0,7452,17.0,3.0,3.0
"3,763",9,Thanks,19,47,Special Thanks,"59,395",3763,"New Tetris, The",1999.0,13995,18.0,3.0,3.0
"8,897",11,Thanks,19,47,Special Thanks,"59,395",8897,NBA 3 on 3 Featuring Kobe Bryant,1999.0,14106,19.0,3.0,3.0
"3,792",9,Thanks,19,47,Special Thanks,"59,395",3792,Jet Force Gemini,1999.0,53412,20.0,3.0,3.0
"4,599",9,Thanks,19,47,Special Thanks,"59,395",4599,Donkey Kong 64,1999.0,72471,21.0,3.0,3.0
"22,906",11,Thanks,19,47,Special Thanks,"59,395",22906,Mickey's Racing Adventure,1999.0,120011,22.0,3.0,3.0
"9,075",11,Thanks,19,47,Special Thanks,"59,395",9075,Bionic Commando: Elite Forces,2000.0,3115,23.0,3.0,3.0
"6,213",9,Thanks,19,47,Special Thanks,"59,395",6213,Excitebike 64,2000.0,12041,24.0,3.0,3.0
"8,486",9,Thanks,19,47,Special Thanks,"59,395",8486,Ridge Racer 64,2000.0,12735,25.0,3.0,3.0
"4,034",9,Thanks,19,47,Special Thanks,"59,395",4034,Perfect Dark,2000.0,15358,26.0,3.0,3.0
"21,570",9,Thanks,19,47,Special Thanks,"59,395",21570,StarCraft 64,2000.0,86037,27.0,3.0,3.0
"29,958",82,Thanks,19,47,Special Thanks,"59,395",29958,Metroid Prime 3: Corruption,2007.0,86195,0.0,2.0,2.0
"11,147",11,Production,5,60,Project Director / Leader / Manager,"59,396",11147,Crystalis,1990.0,12784,2.0,2.0,3.0
"8,897",11,Thanks,19,47,Special Thanks,"59,396",8897,NBA 3 on 3 Featuring Kobe Bryant,1999.0,14107,3.0,3.0,3.0
"6,213",9,Thanks,19,47,Special Thanks,"59,396",6213,Excitebike 64,2000.0,12043,0.0,2.0,2.0
"5,199",15,Quality Assurance,9,23,Tester,"59,397",5199,Donkey Kong Country,1994.0,5178,2.0,2.0,3.0
338,9,Production,5,83,Project Coordinator,"59,397",338,Command & Conquer,1995.0,3750,3.0,2.0,3.0
"4,287",10,Quality Assurance,9,23,Tester,"59,397",4287,Killer Instinct,1995.0,53709,0.0,1.0,3.0
"4,287",15,Quality Assurance,9,23,Tester,"59,397",4287,Killer Instinct,1995.0,53712,4.0,1.0,3.0
"6,587",15,Quality Assurance,9,23,Tester,"59,397",6587,Donkey Kong Country 2: Diddy's Kong Quest,1995.0,54611,5.0,2.0,3.0
"6,024",15,Audio,4,73,Voice Talent,"59,397",6024,Tetris Attack,1995.0,59432,6.0,1.0,3.0
"6,133",9,Audio,4,40,Acting / Voiceovers - do not use,"59,397",6133,Killer Instinct Gold,1996.0,2973,0.0,2.0,3.0
"6,133",9,Quality Assurance,9,50,Technical / Compatibility Testing,"59,397",6133,Killer Instinct Gold,1996.0,2974,7.0,1.0,3.0
"5,592",10,Quality Assurance,9,23,Tester,"59,397",5592,Donkey Kong Land 2: Diddy's Kong Quest,1996.0,53891,8.0,2.0,3.0
"3,528",9,Support,7,43,Support,"59,397",3528,GoldenEye 007,1997.0,627,9.0,2.0,3.0
"3,582",9,Thanks,19,47,Special Thanks,"59,397",3582,Diddy Kong Racing,1997.0,3972,10.0,3.0,3.0
"3,623",9,Other,8,37,Unknown,"59,397",3623,Blast Corps,1997.0,4098,11.0,2.0,3.0
"3,761",9,Production,5,83,Project Coordinator,"59,397",3761,Tetrisphere,1997.0,7507,12.0,2.0,3.0
"5,599",10,Thanks,19,47,Special Thanks,"59,397",5599,Donkey Kong Land III,1997.0,54013,0.0,3.0,3.0
"5,599",11,Thanks,19,47,Special Thanks,"59,397",5599,Donkey Kong Land III,1997.0,54015,13.0,3.0,3.0
"9,096",11,Thanks,19,47,Special Thanks,"59,397",9096,Ken Griffey Jr.'s Slugfest,1999.0,7454,14.0,3.0,3.0
"8,897",11,Thanks,19,47,Special Thanks,"59,397",8897,NBA 3 on 3 Featuring Kobe Bryant,1999.0,14108,15.0,3.0,3.0
"4,599",9,Thanks,19,47,Special Thanks,"59,397",4599,Donkey Kong 64,1999.0,72476,16.0,3.0,3.0
"6,213",9,Thanks,19,47,Special Thanks,"59,397",6213,Excitebike 64,2000.0,12045,17.0,3.0,3.0
"4,034",9,Thanks,19,47,Special Thanks,"59,397",4034,Perfect Dark,2000.0,15359,0.0,2.0,2.0
"11,147",11,Production,5,11,Producer,"59,399",11147,Crystalis,1990.0,12785,2.0,2.0,2.0
"6,733",17,Quality Assurance,9,23,Tester,"59,399",6733,"Humans, The",1992.0,3211,3.0,2.0,3.0
"5,513",11,Production,5,11,Producer,"59,399",5513,0,1999.0,7401,4.0,2.0,2.0
"9,096",11,Thanks,19,47,Special Thanks,"59,399",9096,Ken Griffey Jr.'s Slugfest,1999.0,7456,5.0,3.0,3.0
"8,897",11,Thanks,19,47,Special Thanks,"59,399",8897,NBA 3 on 3 Featuring Kobe Bryant,1999.0,14109,6.0,3.0,3.0
"6,213",9,Thanks,19,47,Special Thanks,"59,399",6213,Excitebike 64,2000.0,12047,7.0,3.0,3.0
"5,197",11,Production,5,60,Project Director / Leader / Manager,"59,399",5197,Disney's The Little Mermaid II: Pinball Frenzy,2000.0,13427,8.0,1.0,3.0
"5,107",11,Production,5,11,Producer,"59,399",5107,Walt Disney's Alice in Wonderland,2000.0,32797,9.0,1.0,2.0
"13,875",11,Production,5,11,Producer,"59,399",13875,Warlocked,2000.0,56625,0.0,1.0,1.0
"6,213",9,Thanks,19,47,Special Thanks,"59,400",6213,Excitebike 64,2000.0,12049,2.0,3.0,3.0
"5,498",9,Localization,13,72,Documents,"59,400",5498,Paper Mario,2000.0,33111,3.0,3.0,3.0
"13,829",12,Thanks,19,47,Special Thanks,"59,400",13829,Mario vs. Donkey Kong,2004.0,12538,0.0,2.0,2.0
"8,384",9,Thanks,19,47,Special Thanks,"59,401",8384,1080° Snowboarding,1998.0,60435,2.0,3.0,3.0
"9,096",11,Thanks,19,47,Special Thanks,"59,401",9096,Ken Griffey Jr.'s Slugfest,1999.0,7458,3.0,3.0,3.0
"8,897",11,Other,8,71,Other,"59,401",8897,NBA 3 on 3 Featuring Kobe Bryant,1999.0,14110,4.0,2.0,3.0
"6,213",9,Thanks,19,47,Special Thanks,"59,401",6213,Excitebike 64,2000.0,12051,0.0,2.0,2.0
"17,619",15,Quality Assurance,9,23,Tester,"59,402",17619,Super Play Action Football,1992.0,13466,2.0,2.0,3.0
"25,705",15,Thanks,19,47,Special Thanks,"59,402",25705,Metal Combat: Falcon's Revenge,1993.0,121634,3.0,3.0,3.0
"5,199",11,Other,8,157,Operations,"59,402",5199,Donkey Kong Country,1994.0,5189,0.0,2.0,4.0
"5,199",12,Thanks,19,47,Special Thanks,"59,402",5199,Donkey Kong Country,1994.0,5200,4.0,2.0,3.0
338,9,Quality Assurance,9,23,Tester,"59,402",338,Command & Conquer,1995.0,3751,5.0,1.0,3.0
"4,287",10,Quality Assurance,9,23,Tester,"59,402",4287,Killer Instinct,1995.0,53715,6.0,2.0,3.0
"6,587",12,Thanks,19,47,Special Thanks,"59,402",6587,Donkey Kong Country 2: Diddy's Kong Quest,1995.0,54620,0.0,2.0,3.0
"6,587",15,Quality Assurance,9,23,Tester,"59,402",6587,Donkey Kong Country 2: Diddy's Kong Quest,1995.0,54629,7.0,1.0,3.0
"3,587",9,Quality Assurance,9,23,Tester,"59,402",3587,Cruis'n USA,1996.0,40,8.0,1.0,3.0
"6,133",9,Quality Assurance,9,50,Technical / Compatibility Testing,"59,402",6133,Killer Instinct Gold,1996.0,2975,9.0,1.0,3.0
"6,588",15,Quality Assurance,9,23,Tester,"59,402",6588,Donkey Kong Country 3: Dixie Kong's Double Trouble!,1996.0,6538,10.0,1.0,3.0
"5,592",10,Quality Assurance,9,23,Tester,"59,402",5592,Donkey Kong Land 2: Diddy's Kong Quest,1996.0,53893,11.0,1.0,3.0
"3,528",9,Quality Assurance,9,23,Tester,"59,402",3528,GoldenEye 007,1997.0,630,12.0,1.0,3.0
"3,623",9,Quality Assurance,9,23,Tester,"59,402",3623,Blast Corps,1997.0,4100,13.0,1.0,3.0
"3,761",9,Quality Assurance,9,23,Tester,"59,402",3761,Tetrisphere,1997.0,7508,14.0,1.0,3.0
"5,599",10,Quality Assurance,9,23,Tester,"59,402",5599,Donkey Kong Land III,1997.0,54017,0.0,1.0,3.0
"5,599",11,Quality Assurance,9,23,Tester,"59,402",5599,Donkey Kong Land III,1997.0,54019,15.0,1.0,3.0
276,9,Quality Assurance,9,23,Tester,"59,402",276,Star Wars: Episode I - Racer,1999.0,10220,0.0,1.0,3.0
276,11,Quality Assurance,9,23,Tester,"59,402",276,Star Wars: Episode I - Racer,1999.0,10223,16.0,2.0,3.0
"3,792",9,Thanks,19,47,Special Thanks,"59,402",3792,Jet Force Gemini,1999.0,53416,17.0,2.0,3.0
"4,599",9,Quality Assurance,9,23,Tester,"59,402",4599,Donkey Kong 64,1999.0,72481,18.0,1.0,3.0
"22,906",11,Quality Assurance,9,23,Tester,"59,402",22906,Mickey's Racing Adventure,1999.0,120014,19.0,2.0,3.0
"6,213",9,Thanks,19,47,Special Thanks,"59,402",6213,Excitebike 64,2000.0,12053,20.0,3.0,3.0
"5,197",11,Thanks,19,47,Special Thanks,"59,402",5197,Disney's The Little Mermaid II: Pinball Frenzy,2000.0,13428,21.0,3.0,3.0
"3,993",9,Production,5,106,Tester,"59,402",3993,Banjo-Tooie,2000.0,15227,22.0,2.0,4.0
"13,875",11,Quality Assurance,9,23,Tester,"59,402",13875,Warlocked,2000.0,56626,23.0,1.0,3.0
"7,783",14,Quality Assurance,9,23,Tester,"59,402",7783,Metroid Prime,2002.0,8469,24.0,1.0,3.0
"15,574",14,Quality Assurance,9,23,Tester,"59,402",15574,Metroid Prime 2: Echoes,2004.0,13018,25.0,1.0,3.0
"15,616",14,Quality Assurance,9,23,Tester,"59,402",15616,Mario Power Tennis,2004.0,26562,26.0,1.0,3.0
"18,021",12,Quality Assurance,9,23,Tester,"59,402",18021,WarioWare Twisted!,2004.0,28940,27.0,1.0,3.0
"12,061",12,Quality Assurance,9,23,Tester,"59,402",12061,Metroid: Zero Mission,2004.0,40300,28.0,1.0,3.0
"15,812",14,Quality Assurance,9,23,Tester,"59,402",15812,Mario Party 6,2004.0,44755,29.0,2.0,3.0
